,Labels,First Fit Score,First Fit Times,First Fit Decreasing Score,First Fit Decreasing Times,Next Fit Score,Next Fit Times,Next Fit Decreasing Score,Next Fit Decreasing Times,Best Fit Score,Best Fit Times,Best Fit Decreasing Score,Best Fit Decreasing Times,Djang-Fitch Score,Djang-Fitch Times
787,"(0, 2, 5, 23, 9, 8, 13)",0.32871584566225,180133000,0.5522138275716667,139762000,0.31688531862075003,167820000,0.5312619356323333,128044000,0.43152878944771433,432637000,0.5470815316006666,571833000,0.5522138275716667,1084604000
788,"(0, 3, 3, 24, 9, 8, 13)",0.46149116736216667,176312000,0.6551853499290001,144948000,0.3531964267961428,164934000,0.6479059349042,139020000,0.4658397967341666,444448000,0.6555717504954,407094000,0.6551853499290001,1314560000
789,"(0, 1, 3, 26, 7, 5, 18)",0.28361069412483336,168212000,0.62406161406575,134537000,0.2840365011198333,176237000,0.4174454035958,196082000,0.28361069412483336,449310000,0.61616424681375,539564000,0.62406161406575,987021000
790,"(0, 1, 1, 28, 6, 8, 16)",0.3374827908254,161683000,0.47579774817825005,164618000,0.44768244568625004,187638000,0.45614755583425,148975000,0.3374827908254,352386000,0.48191760401175,403590000,0.47579774817825005,1215459000
791,"(0, 1, 1, 28, 6, 9, 15)",0.42874962712439996,179977000,0.6435558730795,136807000,0.421340983246,176914000,0.6373420434555,128123000,0.47876870367,406417000,0.6453742713415,376661000,0.6435558730795,1143073000
792,"(0, 1, 3, 26, 12, 6, 12)",0.35541948814999996,187591000,0.5233096591313333,127319000,0.34170222402714284,165486000,0.4615142607316667,138776000,0.35860798775971425,466019000,0.5233096591313333,629582000,0.5233096591313333,1017226000
793,"(0, 2, 2, 26, 12, 5, 13)",0.36814680665966665,149270000,0.49898552073079994,139352000,0.35120142322066666,173878000,0.46647474497,129767000,0.3758844558836667,474694000,0.5135873404744,515619000,0.49898552073079994,1221390000
794,"(0, 1, 1, 28, 5, 8, 17)",0.391475032386,171864000,0.4657079946636,148950000,0.35091728533480004,176308000,0.5456332982309999,144604000,0.401650750342,410325000,0.5722938960045001,380591000,0.4657079946636,971073000
795,"(0, 0, 2, 28, 4, 9, 17)",0.3583712748228,217357000,0.5303571364545,132999000,0.22822771792066665,192088000,0.49931897562899996,158020000,0.35698125319640006,417832000,0.5238459093945,479959000,0.5303571364545,1006111000
796,"(0, 0, 5, 25, 9, 8, 13)",0.3658705842615,204614000,0.563520107115,135241000,0.36025817624883333,192457000,0.4872103968246,162802000,0.36916529725883335,487848000,0.5640208868669999,587606000,0.563520107115,1163389000
797,"(0, 1, 1, 28, 10, 5, 15)",0.4248902442279999,194247000,0.6304972465425,146868000,0.3791079122524,163346000,0.6026505126075,125598000,0.4248008099788,568551000,0.6304972465425,368517000,0.6304972465425,1149156000
798,"(0, 0, 4, 26, 6, 8, 16)",0.3281734733146667,165078000,0.725769823167,120237000,0.319595208819,172744000,0.51654053357,176978000,0.3281734733146667,460236000,0.7269960222734999,493707000,0.725769823167,961943000
799,"(0, 0, 1, 29, 4, 6, 20)",0.37438725333449996,166771000,0.5645300352366666,132978000,0.31815557374250003,190163000,0.3213557175075,166836000,0.37438725333449996,391848000,0.5645300352366666,403229000,0.5645300352366666,1319611000
800,"(0, 2, 1, 27, 9, 8, 13)",0.30037953250966665,194656000,0.45633058422839995,162478000,0.28696471157,186605000,0.47009836871359995,188211000,0.40519698597480003,441173000,0.45633058422839995,413269000,0.45633058422839995,1200553000
801,"(0, 2, 4, 24, 10, 3, 17)",0.44947398480260004,184197000,0.462568142763,133751000,0.42885945681140003,185703000,0.4824464924546,122335000,0.44947398480260004,481293000,0.499641587183,810054000,0.462568142763,1310590000
802,"(0, 1, 2, 27, 8, 6, 16)",0.41678542134700003,173707000,0.6433385762492501,133334000,0.40747737461859995,186170000,0.4301455908538,165729000,0.41551561711740004,462501000,0.6433385762492501,388541000,0.6433385762492501,1120200000
803,"(0, 4, 2, 24, 13, 2, 15)",0.4077527219262857,189328000,0.5810721371016666,134749000,0.38212523322485714,166695000,0.5190568068756667,148687000,0.37894946737,484488000,0.5810877863016667,725794000,0.5810721371016666,1252630000
804,"(0, 0, 4, 26, 7, 4, 19)",0.49930682587099995,153337000,0.5086654702094001,144376000,0.4667801556694,160032000,0.4779635812842001,163515000,0.49019556109740003,532523000,0.5088140693302,509305000,0.5086654702094001,961778000
805,"(0, 0, 1, 29, 9, 3, 18)",0.39770638942899994,155793000,0.4839961349762,156757000,0.32005630960483333,166110000,0.45461734373220003,165681000,0.39764842466260003,392086000,0.4845351671425999,404345000,0.4839961349762,1182690000
806,"(0, 0, 1, 29, 7, 7, 16)",0.44083133689375,197340000,0.5191349938912501,150332000,0.2820970112482,181426000,0.43621262891725004,147829000,0.44088095468575,469441000,0.5191349938912501,481030000,0.5191349938912501,1176354000
807,"(0, 1, 1, 28, 8, 8, 14)",0.29524998950483333,191829000,0.62271519476825,145169000,0.29276022786183337,187345000,0.3930566265574,154314000,0.39191609590300003,527430000,0.62318095479725,442582000,0.62271519476825,1107348000
808,"(0, 2, 4, 24, 6, 7, 17)",0.42755354882433333,141918000,0.577421560058,152639000,0.4247285069593334,167803000,0.5737854025168,126903000,0.41242490812133337,509687000,0.6417941808028,541490000,0.577421560058,1138420000
809,"(0, 1, 1, 28, 8, 7, 15)",0.49621150388049995,167481000,0.5540395412675,146960000,0.3156460596012,185881000,0.4996301839225,132834000,0.4898694560815,430651000,0.5498427827854999,479925000,0.5540395412675,919861000
810,"(0, 0, 5, 25, 4, 14, 12)",0.3403918000374286,170009000,0.501552310812,152839000,0.34510997189314285,168272000,0.4502370930296667,152456000,0.34344344970457147,405452000,0.5017372562446667,439438000,0.501552310812,1013523000
811,"(0, 2, 1, 27, 8, 15, 7)",0.3730483048151667,171832000,0.5301008492466,127178000,0.41513265791716664,157197000,0.5244486674446,127995000,0.3930551535261666,552268000,0.5545189697705999,414165000,0.5301008492466,1248695000
812,"(0, 1, 1, 28, 8, 6, 16)",0.40749102179100005,190236000,0.5999904097462501,156397000,0.37717924272860004,185931000,0.5878726143612499,147720000,0.416621642751,539928000,0.5999904097462501,375359000,0.5999904097462501,1158828000
813,"(0, 0, 4, 26, 6, 12, 12)",0.47988996294040004,181484000,0.5246557536012,169833000,0.350577142803,183824000,0.4816053763288,146813000,0.47440185419479997,347782000,0.5246557536012,402759000,0.5246557536012,938845000
814,"(0, 3, 0, 27, 11, 6, 13)",0.446737244919,165951000,0.5398058761422001,148252000,0.32425693773183334,176275000,0.467813716835,191615000,0.4468232620326001,372927000,0.5398058761422001,430384000,0.5398058761422001,1344452000
815,"(0, 1, 6, 23, 12, 7, 11)",0.4917541003133333,146888000,0.5700705470620001,132529000,0.37412956960742855,162192000,0.5131897369443333,169434000,0.3812028280582857,410693000,0.5708915824036668,636950000,0.5700705470620001,1069832000
816,"(0, 2, 0, 28, 8, 3, 19)",0.39181659710425,160640000,0.46876166271525005,145936000,0.24041741933099997,182762000,0.38864765518424993,174173000,0.39181659710425,379827000,0.46876166271525005,493537000,0.46876166271525005,1281038000
817,"(0, 3, 2, 25, 11, 4, 15)",0.328848423459,200272000,0.4732874840839999,120522000,0.340696467465,213671000,0.4587920774056,125220000,0.34475436121033337,747400000,0.4844712188776,883778000,0.4732874840839999,1420526000
818,"(0, 0, 2, 28, 6, 10, 14)",0.30677121589260004,159002000,0.3422920490178,163749000,0.22113281930649997,182086000,0.43085210609225,155956000,0.3021716339486,544423000,0.44404386047725003,396121000,0.3422920490178,1303895000
819,"(0, 3, 2, 25, 11, 7, 12)",0.4083117077628334,181496000,0.4182675562761667,157579000,0.30768301651814284,173918000,0.40444453717550005,164504000,0.40558517028249996,694935000,0.4238241796408333,559802000,0.4182675562761667,1427421000
820,"(0, 2, 4, 24, 12, 4, 14)",0.44448621063016663,173638000,0.6397046678341999,148886000,0.32531558848328573,165145000,0.4429085453871667,149163000,0.4756559784385,652725000,0.6463190738454,612201000,0.6397046678341999,1192073000
821,"(0, 0, 2, 28, 7, 4, 19)",0.33981312224819993,175019000,0.48523988253875006,158267000,0.3165368268302,186589000,0.46640169185475,149797000,0.34017550002179997,475059000,0.48590891773225003,404909000,0.48523988253875006,1229524000
822,"(0, 0, 0, 30, 4, 8, 18)",0.4416156232426,199850000,0.5044342167154,206761000,0.44465722156860005,171448000,0.4260724092138,172233000,0.4436905206034001,382656000,0.504476810613,442343000,0.5044342167154,1200087000
823,"(0, 2, 0, 28, 6, 10, 14)",0.33631028203666663,174165000,0.5175893447972,147809000,0.3060200319406667,195719000,0.4364562696516,157498000,0.328644356569,568577000,0.5282679083924,496132000,0.5175893447972,1322646000
824,"(0, 1, 3, 26, 4, 9, 17)",0.4219540872010001,227058000,0.6133170440787999,152664000,0.4055658880016666,205005000,0.5842220161552001,132069000,0.4374213900383333,430977000,0.6076253303684,490678000,0.6133170440787999,894793000
825,"(0, 0, 3, 27, 5, 3, 22)",0.365408528373,162402000,0.5513918618786667,136431000,0.2957610562635,199454000,0.5169653803353333,130917000,0.36543610389299996,455766000,0.5513918618786667,443245000,0.5513918618786667,1412594000
826,"(0, 1, 5, 24, 7, 9, 14)",0.5108542607331666,191698000,0.5911203930348333,170314000,0.5046486187505,169158000,0.5182409128994999,166308000,0.5112539209818333,464260000,0.5911203930348333,493995000,0.5911203930348333,988236000
827,"(0, 0, 1, 29, 5, 8, 17)",0.46908187752200003,169025000,0.4910473656885,144866000,0.3187959830324,178982000,0.33070978131800005,204895000,0.4703492622615,518616000,0.4833626460635,530044000,0.4910473656885,1039073000
828,"(0, 3, 1, 26, 6, 6, 18)",0.3368062197961667,188442000,0.5245012623414,159792000,0.33406985194816663,163377000,0.436764595505,165055000,0.33703951303816665,360537000,0.68797869721825,407537000,0.5245012623414,1242224000
829,"(0, 1, 3, 26, 6, 10, 14)",0.34791315322199995,218969000,0.7214202982265,144507000,0.26423497370171434,207936000,0.4662166914016,152455000,0.34791315322199995,392499000,0.723799571617,449990000,0.7214202982265,1037565000
830,"(0, 1, 4, 25, 13, 6, 11)",0.3673630463491428,184921000,0.5313084504963334,142357000,0.36390370295400004,181181000,0.486940208843,144113000,0.3677537933954286,436132000,0.5113074883423334,578932000,0.5313084504963334,968352000
831,"(0, 1, 4, 25, 11, 4, 15)",0.43601759541833324,228251000,0.6052290400947999,161186000,0.4081439468386667,170661000,0.4133606759133334,163220000,0.4159355341726667,403204000,0.6055069823956001,464962000,0.6052290400947999,1142737000
832,"(0, 4, 1, 25, 6, 7, 17)",0.36541114093500005,150400000,0.52591523152325,144187000,0.23232928716316667,236421000,0.5480180552562499,177814000,0.3655486450134,500628000,0.54806607301725,660509000,0.52591523152325,1726178000
833,"(0, 1, 2, 27, 3, 10, 17)",0.4208053423468,177183000,0.46969423629199997,128788000,0.396274281428,190855000,0.6049885181885,131189000,0.41342403986720005,481576000,0.4702896042263999,564947000,0.46969423629199997,1226711000
834,"(0, 2, 1, 27, 8, 8, 14)",0.3503520829824,175517000,0.5578671159490001,152372000,0.2655207801133333,176184000,0.3798310077812,172637000,0.3863228116348,582148000,0.4162512649108,641597000,0.5578671159490001,1088513000
835,"(0, 1, 6, 23, 9, 9, 12)",0.5605180476443999,150372000,0.5704230399572,145870000,0.3868567203316666,158770000,0.40006567703,154786000,0.5570103640188,381096000,0.46361885242033335,846629000,0.5704230399572,1335882000
836,"(0, 0, 3, 27, 9, 3, 18)",0.43745531862939996,141830000,0.5152885456901999,143563000,0.43779684238979993,162773000,0.62951397601225,125648000,0.4221960174186,412789000,0.5152885456901999,489959000,0.5152885456901999,1062907000
837,"(0, 2, 3, 25, 7, 9, 14)",0.4328296826663333,176335000,0.6177713746356001,152107000,0.4140292091446667,180737000,0.6028902839144,121017000,0.4339153645316666,603913000,0.6178462727108001,526779000,0.6177713746356001,1008368000
838,"(0, 0, 0, 30, 5, 10, 15)",0.26104646906824996,178148000,0.47844154285633334,147614000,0.25487364116024996,176085000,0.4193288217763334,156123000,0.26104646906824996,292655000,0.35634827732624996,414484000,0.47844154285633334,959479000
839,"(0, 0, 5, 25, 12, 7, 11)",0.3035619946431667,191275000,0.5212070041682,138459000,0.29585331758249994,204892000,0.6516411710797501,157169000,0.3285804974911667,476847000,0.6548697930152501,370098000,0.5212070041682,1005744000
840,"(0, 2, 2, 26, 8, 4, 18)",0.31110860854483335,174097000,0.6650426687737501,132161000,0.30063710828716667,193884000,0.66484295291025,120205000,0.3173596986321667,571801000,0.6913948255162499,522778000,0.6650426687737501,1301425000
841,"(0, 2, 1, 27, 6, 7, 17)",0.48115190846825,165901000,0.55807942041725,148785000,0.3086165299374,179756000,0.48127314074325,145253000,0.48126217973075003,555393000,0.5580872719352499,509637000,0.55807942041725,1065867000
842,"(0, 1, 1, 28, 3, 7, 20)",0.46129401141899995,200729000,0.5517444603265,150733000,0.4478154371685,191337000,0.4812755710355,181323000,0.46129401141899995,324452000,0.5517444603265,504383000,0.5517444603265,1091257000
843,"(0, 0, 2, 28, 5, 10, 15)",0.4118328529405,207921000,0.5337586486754999,122211000,0.4204593074175,174047000,0.4244187776865,167746000,0.4144122557755,396844000,0.5348467455095,440866000,0.5337586486754999,1228734000
844,"(0, 0, 1, 29, 5, 8, 17)",0.49435444537975,186363000,0.5354841394022499,143733000,0.49171511146475,170089000,0.50443225223225,146718000,0.49435444537975,390282000,0.5363187994482499,422537000,0.5354841394022499,1020338000
845,"(0, 2, 4, 24, 8, 5, 17)",0.4536978325681666,143103000,0.6146308120222,142540000,0.46702753099983335,153339000,0.6316263402973998,125326000,0.4535996995441666,362950000,0.6262242481961999,545013000,0.6146308120222,1168133000
846,"(0, 1, 4, 25, 8, 3, 19)",0.3943717087583332,205724000,0.5871306265876,124377000,0.276513702156,201929000,0.5106959438027999,165208000,0.39740671034099995,678510000,0.5893055777456,631109000,0.5871306265876,985731000
847,"(0, 2, 5, 23, 13, 7, 10)",0.35669915778785716,187111000,0.6465904358542001,135427000,0.33812526302699997,198494000,0.6485789062278,128569000,0.3565695794715715,582229000,0.6728869199874,551505000,0.6465904358542001,1166518000
848,"(0, 1, 2, 27, 5, 11, 14)",0.40624405778340006,192748000,0.60708659841525,167655000,0.3848920489082,188443000,0.57604376185325,130456000,0.40624405778340006,430803000,0.5853967743437499,499401000,0.60708659841525,1175025000
849,"(0, 1, 1, 28, 4, 9, 17)",0.4689190556462,193982000,0.4865235634786001,151264000,0.4220133093074,175704000,0.3961139458562001,167217000,0.4288334521426,443419000,0.4865235634786001,501081000,0.4865235634786001,1286684000
850,"(0, 2, 3, 25, 10, 3, 17)",0.42644764516040007,187901000,0.4959053673084,171237000,0.4219095812604,187204000,0.42518011010679996,143486000,0.4311971318148,500423000,0.5015953141160001,803141000,0.4959053673084,1335524000
851,"(0, 1, 1, 28, 8, 6, 16)",0.4348551220988,172457000,0.5313940151204001,155332000,0.4215231540444,191799000,0.42680082225360005,155225000,0.4482205208908,537275000,0.5310211995364,526728000,0.5313940151204001,1045521000
852,"(0, 2, 0, 28, 8, 7, 15)",0.39155133636239997,151850000,0.5653367786395,163992000,0.3857599389484,172700000,0.5575409471135,138142000,0.4424104372335999,502150000,0.5653367786395,439022000,0.5653367786395,1454074000
853,"(0, 0, 2, 28, 4, 9, 17)",0.3968830843238,206540000,0.57547069950525,151090000,0.3390560519961999,207607000,0.39852799517059995,202532000,0.39756321094619995,316689000,0.57469421160525,400261000,0.57547069950525,990995000
854,"(0, 2, 2, 26, 12, 2, 16)",0.26495410148116666,202257000,0.4123956484474,153800000,0.2622831314025,174857000,0.3681196685446,164691000,0.2642085854365,472773000,0.42383153733699996,831426000,0.4123956484474,1394179000
855,"(0, 1, 3, 26, 9, 11, 10)",0.295337957553,218437000,0.6361070519784999,143793000,0.266829520909,203245000,0.6325989393909999,162629000,0.295337957553,366178000,0.598619964599,441592000,0.6361070519784999,1247214000
856,"(0, 1, 2, 27, 11, 5, 14)",0.3859513364428,183033000,0.6067973218075,153169000,0.2693788032783333,188886000,0.5843397848825,161975000,0.397094259968,550811000,0.605186202898,454062000,0.6067973218075,1164627000
857,"(0, 2, 2, 26, 9, 9, 12)",0.3357673072721666,182011000,0.524232509023,190063000,0.33090108354683334,185196000,0.4817159087425999,136492000,0.3371077148341666,470925000,0.5261518693414,608517000,0.524232509023,1132358000
858,"(0, 1, 0, 29, 6, 3, 21)",0.47480078839099993,175034000,0.4977876253465,148312000,0.453653391789,178580000,0.4547776043325,174569000,0.4746786457525,519156000,0.4977876253465,458809000,0.4977876253465,968718000
859,"(0, 1, 6, 23, 5, 8, 17)",0.3550745502908334,154810000,0.5220498682898,124487000,0.4772688034234,179857000,0.5068355934714,142872000,0.34651091178416665,696719000,0.5220498682898,746838000,0.5220498682898,1131031000
860,"(0, 0, 2, 28, 9, 9, 12)",0.33204770297583336,213536000,0.5029019610942,152459000,0.31473734061249997,180696000,0.45707981090339994,139885000,0.33437625172249996,374535000,0.46275945399819995,530878000,0.5029019610942,1086848000
861,"(0, 2, 1, 27, 8, 4, 18)",0.4012207466734,168426000,0.58000447852875,150691000,0.3619892963418,183186000,0.5635387318452499,130905000,0.4004185815226,498309000,0.6007655592502501,515795000,0.58000447852875,1359887000
862,"(0, 0, 2, 28, 4, 7, 19)",0.43218872369500005,213410000,0.63855429144625,160968000,0.415260609971,180777000,0.39964387207380003,189024000,0.43218872369500005,467272000,0.63855429144625,403026000,0.63855429144625,1341604000
863,"(0, 2, 1, 27, 6, 9, 15)",0.4736733669834,183719000,0.5476267407541999,185310000,0.4371891892534,210448000,0.47627917470379993,225689000,0.5065136938902001,437247000,0.5158319738725999,517924000,0.5476267407541999,1354098000
864,"(0, 0, 6, 24, 6, 8, 16)",0.46468225744633335,169023000,0.508076788494,140396000,0.3213212995311428,178879000,0.4273223598086667,171291000,0.46418122786666666,491498000,0.509112539189,515553000,0.508076788494,930546000
865,"(0, 0, 3, 27, 11, 4, 15)",0.40150583385700006,170413000,0.5877884971632,150533000,0.39667784160433334,165181000,0.5525617945616,120531000,0.40158819069866675,400663000,0.5877884971632,386104000,0.5877884971632,861814000
866,"(0, 1, 0, 29, 9, 7, 14)",0.45479896943780007,177456000,0.47268696246540004,148077000,0.33741317239349994,174733000,0.4608105873321999,127285000,0.45479443410979997,506450000,0.47268696246540004,490024000,0.47268696246540004,1130346000
867,"(0, 2, 1, 27, 4, 7, 19)",0.44884505837149996,156402000,0.6478266662646667,125851000,0.37400270196149993,176444000,0.6472646244686666,124760000,0.45115785571949996,513036000,0.6478266662646667,484427000,0.6478266662646667,1323357000
868,"(0, 0, 3, 27, 10, 6, 14)",0.403051892025,196245000,0.47591372805219995,123784000,0.39693059487220006,183644000,0.39751943847820004,167626000,0.403051892025,437850000,0.47719525524660006,705190000,0.47591372805219995,1100760000
869,"(0, 0, 1, 29, 3, 8, 19)",0.3678057125625,170704000,0.43088014319,143335000,0.364489652725,165623000,0.5985891192406667,148335000,0.3678057125625,343309000,0.4309265624225,600038000,0.43088014319,1415107000
870,"(0, 2, 2, 26, 9, 6, 15)",0.3779716464048,180770000,0.5879298816904999,137044000,0.26500994457433336,187211000,0.5776134171710001,115497000,0.3787217269808,537746000,0.5879298816904999,528576000,0.5879298816904999,1330925000
871,"(0, 0, 4, 26, 7, 6, 17)",0.37835751534966655,176919000,0.5408697846064,131227000,0.3720865241916667,181271000,0.5179213300612,120740000,0.3787755446203333,466954000,0.5393105305671999,772568000,0.5408697846064,923820000
872,"(0, 1, 4, 25, 10, 9, 11)",0.34819705425633335,165791000,0.5218487494980001,179613000,0.2593064688502857,189546000,0.4955541791508001,159229000,0.33827437164833335,727756000,0.5468167042688001,574970000,0.5218487494980001,1026714000
873,"(0, 2, 2, 26, 7, 5, 18)",0.36676356153166667,169174000,0.5683721856652,149370000,0.35645293144499995,185910000,0.5350499649976002,166626000,0.369257453335,478242000,0.5615756185124,441951000,0.5683721856652,1050156000
874,"(0, 1, 2, 27, 7, 7, 16)",0.5556177225448,209929000,0.5864623831311999,158754000,0.387729690576,182330000,0.5480344332316001,148589000,0.5497141009123999,491788000,0.601215546918,437790000,0.5864623831311999,954894000
875,"(0, 1, 1, 28, 5, 8, 17)",0.38804785168199996,198145000,0.5187417638885,215198000,0.3286345406599999,206250000,0.5144094716625001,160711000,0.3628035938436,459362000,0.5214282644415,455457000,0.5187417638885,1394993000
876,"(0, 0, 1, 29, 8, 10, 12)",0.41582406062379995,215559000,0.49103481481980005,154299000,0.37183757167340004,195700000,0.383984050453,165327000,0.4192767124306,364001000,0.4911477998418,474724000,0.49103481481980005,1186521000
877,"(0, 0, 1, 29, 5, 6, 19)",0.4184020353936,170693000,0.45038815696159995,142472000,0.386964536934,171595000,0.6093094397565001,122721000,0.39717261671880005,580965000,0.4589289896084,501495000,0.45038815696159995,1189462000
878,"(0, 0, 1, 29, 4, 15, 11)",0.3793904362994,196593000,0.5574773645422499,146643000,0.2629475118778333,192872000,0.51125279528925,154334000,0.3708534856222,378800000,0.5574773645422499,422141000,0.5574773645422499,915264000
879,"(0, 2, 0, 28, 6, 7, 17)",0.41557788236679993,177648000,0.4620559477844,205815000,0.38704383192200004,175818000,0.5821970343790001,193663000,0.4175573341084,481834000,0.4620559477844,370823000,0.4620559477844,1352713000
880,"(0, 1, 1, 28, 9, 8, 13)",0.4696197892764,203637000,0.5272533785516,145267000,0.33702436489866666,176365000,0.4772438755811999,168615000,0.4696197892764,329483000,0.5708048040539999,487287000,0.5272533785516,1270749000
881,"(0, 3, 0, 27, 8, 5, 17)",0.3343870396893333,165379000,0.49904118177879997,133684000,0.35040089774966665,151058000,0.4459439752572001,131812000,0.338644383048,544215000,0.5069113270964001,631349000,0.49904118177879997,1302909000
882,"(0, 1, 2, 27, 6, 13, 11)",0.5368579212644,147613000,0.563772460698,154039000,0.33962624976199995,169033000,0.49199759996039993,162707000,0.48975079867279997,594044000,0.563772460698,469936000,0.563772460698,1017047000
883,"(0, 1, 0, 29, 8, 6, 16)",0.3704443393411667,169339000,0.5068130845093999,174110000,0.35098063049883327,172112000,0.49879904561179994,159341000,0.3812826022891667,437071000,0.5068130845093999,471500000,0.5068130845093999,1173413000
884,"(0, 1, 1, 28, 8, 8, 14)",0.4756453875362,156280000,0.4952339067633999,143217000,0.3333091738161667,163316000,0.35267786217150005,165520000,0.3615971734321666,375889000,0.5082669797754,475930000,0.4952339067633999,1140895000
885,"(0, 1, 2, 27, 5, 8, 17)",0.298891499472,164502000,0.4714160580555,197056000,0.22380626340233337,182359000,0.4464952884865,144069000,0.3006808663036,469914000,0.47014758384450006,461589000,0.4714160580555,1171484000
886,"(0, 0, 1, 29, 4, 11, 15)",0.39559974818599997,168428000,0.608056511233,157608000,0.3013055581576667,154903000,0.5861497725685,148561000,0.39559974818599997,305016000,0.6080374621705,326898000,0.608056511233,1075033000
887,"(0, 0, 4, 26, 9, 8, 13)",0.39673113364883345,170511000,0.5588145140334001,156704000,0.37230211904649996,179485000,0.5291744890686,133431000,0.39698490467349995,445949000,0.5587718591974001,460398000,0.5588145140334001,1046402000
888,"(0, 2, 1, 27, 9, 9, 12)",0.41511243855233326,210429000,0.5788516929375999,174759000,0.4143882520083333,169985000,0.4278987118893333,161228000,0.4021153513456666,553204000,0.5788516929375999,494900000,0.5788516929375999,1096400000
889,"(0, 2, 2, 26, 11, 5, 14)",0.4999854810704001,174867000,0.5630674093212,185091000,0.332833670049,196350000,0.49001152681800003,185385000,0.4911853118992,538039000,0.5600654673291999,473000000,0.5630674093212,1221498000
890,"(0, 2, 3, 25, 9, 5, 16)",0.4164082986178334,162559000,0.5673234774553999,147771000,0.5330773834873999,182870000,0.5251361612950001,182516000,0.5291930317133999,625116000,0.6174732957209998,682934000,0.5673234774553999,1046898000
891,"(0, 3, 3, 24, 8, 10, 12)",0.34943268712614284,148689000,0.4898832098811667,144137000,0.26344799383887496,178133000,0.4431311313011667,183308000,0.3521038139761429,446587000,0.5060935046425,615199000,0.4898832098811667,1293471000
892,"(0, 4, 2, 24, 7, 10, 13)",0.5534318806475,151699000,0.5476422508338333,157709000,0.5391396695674999,193197000,0.5641585754365,126680000,0.5638521317258333,743147000,0.5476422508338333,628403000,0.5476422508338333,1171535000
893,"(0, 1, 4, 25, 10, 6, 14)",0.44359579319483333,181705000,0.6335322344942,150841000,0.4431895725198334,175617000,0.6248253151478,142736000,0.4478895290188334,414654000,0.6335322344942,441138000,0.6335322344942,984175000
894,"(0, 3, 3, 24, 4, 13, 13)",0.33191042439287494,166694000,0.4479386648655714,143841000,0.318659291979375,176351000,0.4126177872232857,131719000,0.337671238425375,617621000,0.43805439286528575,957443000,0.4479386648655714,1135379000
895,"(0, 2, 3, 25, 8, 13, 9)",0.5509236460329999,170615000,0.589646364001,165180000,0.4378794612997143,165132000,0.596659487277,148602000,0.445206035992,497230000,0.6244756125263333,379358000,0.589646364001,1019142000
896,"(0, 0, 2, 28, 3, 11, 16)",0.46924428952525005,169306000,0.47728453621175,156145000,0.45736733120525,162763000,0.47079450780875,157773000,0.49455604042725,516455000,0.4774798606437501,429069000,0.47728453621175,1258609000
897,"(0, 0, 3, 27, 10, 7, 13)",0.3724173600242,196216000,0.43096428442580004,143726000,0.3968122108394,150682000,0.53922880740525,149312000,0.3726391222418,426632000,0.43096428442580004,473176000,0.43096428442580004,1283134000
898,"(0, 2, 1, 27, 9, 4, 17)",0.43027928871500004,160430000,0.48045609668500006,138905000,0.4067245799863333,188528000,0.5444069449823999,154994000,0.443475920014,486263000,0.5685693377508001,512953000,0.48045609668500006,988966000
899,"(0, 2, 5, 23, 8, 6, 16)",0.27737625820685713,176114000,0.5369058717935999,141333000,0.21134255965150003,179103000,0.5404258191951999,134146000,0.27784906637199996,522652000,0.5510603622892,679440000,0.5369058717935999,1315368000
900,"(0, 1, 2, 27, 10, 5, 15)",0.40592320254166675,190160000,0.5974198349272,163823000,0.3142389021531429,171780000,0.5550951748100001,150667000,0.41089729706100003,368806000,0.5975054067368,434268000,0.5974198349272,1006238000
901,"(0, 3, 3, 24, 10, 5, 15)",0.3798969135556667,149401000,0.4024753618083334,125440000,0.34230793300300005,170757000,0.38525852114166675,121606000,0.3826246912306667,493899000,0.397419783563,1036895000,0.4024753618083334,1212860000
902,"(0, 0, 2, 28, 8, 6, 16)",0.3160350074046,178705000,0.46753796472424997,155377000,0.2966555305818,173599000,0.46481553459825,125201000,0.3160350074046,522218000,0.46753796472424997,600708000,0.46753796472424997,1226045000
903,"(0, 0, 0, 30, 4, 10, 16)",0.4450253627422501,190029000,0.43996911293575,174407000,0.43479520640424996,190734000,0.43776343123825007,173733000,0.44598463917225,431248000,0.43996911293575,413477000,0.43996911293575,1173342000
904,"(0, 0, 1, 29, 8, 6, 16)",0.5833094714686667,180645000,0.4148980565664999,155518000,0.32994803818449997,197465000,0.38891787064649996,177315000,0.5833094714686667,400398000,0.415218952897,517238000,0.4148980565664999,1104748000
905,"(0, 1, 4, 25, 13, 7, 10)",0.35803977626550004,191926000,0.5231258665638001,175231000,0.26340817525242854,192531000,0.36418343991450003,179067000,0.35915316220916665,500836000,0.5232726427958,524672000,0.5231258665638001,1276890000
906,"(0, 0, 1, 29, 9, 10, 11)",0.39042855764983336,166164000,0.5096021207702,155738000,0.36184624592383335,174603000,0.4879106623778,139267000,0.39042855764983336,361730000,0.5115222526482001,449577000,0.5096021207702,952972000
907,"(0, 0, 1, 29, 2, 12, 16)",0.35088608008560007,150543000,0.5410877674335001,122353000,0.32440412334119995,181874000,0.4848277538735,129051000,0.36172523832560005,477157000,0.5410877674335001,561741000,0.5410877674335001,1044163000
908,"(0, 1, 4, 25, 6, 10, 14)",0.4929254586378333,158346000,0.49161985989483337,168527000,0.4722240442828333,164651000,0.46802310458150004,145581000,0.4932491159648333,431135000,0.5231514112938334,365399000,0.49161985989483337,1117940000
